;Cariuma;115 CHF;https://www.farfetch.com//ch/shopping/men/cariuma-ibi-slip-on-knit-sneakers-item-16800154.aspx?storeid=15028
MSGM;logo-print slides;125 CHF;https://www.farfetch.com//ch/shopping/men/msgm-logo-print-slides-item-16155244.aspx?storeid=11665
Thom Browne;MSGM;125 CHF;https://www.farfetch.com//ch/shopping/men/msgm-logo-print-slides-item-16155244.aspx?storeid=11665
Thom Browne;grosgrain-loop trim loafers;490 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-grosgrain-loop-trim-loafers-item-18590192.aspx?storeid=10592
Giuseppe Zanotti;Thom Browne;490 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-grosgrain-loop-trim-loafers-item-18590192.aspx?storeid=10592
Giuseppe Zanotti;Euro leather loafers;567 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-euro-leather-loafers-item-16917752.aspx?storeid=10136
Karl Lagerfeld;Giuseppe Zanotti;567 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-euro-leather-loafers-item-16917752.aspx?storeid=10136
Karl Lagerfeld;logo-print leather ankle boots;329 CHF;https://www.farfetch.com//ch/shopping/men/karl-lagerfeld-logo-print-leather-ankle-boots-item-18986855.aspx?storeid=11719
Moorer;Karl Lagerfeld;329 CHF;https://www.farfetch.com//ch/shopping/men/karl-lagerfeld-logo-print-leather-ankle-boots-item-18986855.aspx?storeid=11719
Moorer;lace-up leather sneakers;660 CHF;https://www.farfetch.com//ch/shopping/men/moorer-lace-up-leather-sneakers-item-19995849.aspx?storeid=9983
adidas;Moorer;660 CHF;https://www.farfetch.com//ch/shopping/men/moorer-lace-up-leather-sneakers-item-19995849.aspx?storeid=9983
adidas;NMD_R1 low-top sneakers;120 CHF;https://www.farfetch.com//ch/shopping/men/adidas-nmdr1-low-top-sneakers-item-20267041.aspx?storeid=11218
Gucci;adidas;120 CHF;https://www.farfetch.com//ch/shopping/men/adidas-nmdr1-low-top-sneakers-item-20267041.aspx?storeid=11218
Gucci;Interlocking-G Horsebit-detail loafers;850 CHF;https://www.farfetch.com//ch/shopping/men/gucci-interlocking-g-horsebit-detail-loafers-item-17349415.aspx?storeid=10568
Lidfort;Gucci;850 CHF;https://www.farfetch.com//ch/shopping/men/gucci-interlocking-g-horsebit-detail-loafers-item-17349415.aspx?storeid=10568
Lidfort;suede penny loafers;498 CHF;https://www.farfetch.com//ch/shopping/men/lidfort-suede-penny-loafers-item-20475691.aspx?storeid=9306
Philippe Model Paris;Lidfort;498 CHF;https://www.farfetch.com//ch/shopping/men/lidfort-suede-penny-loafers-item-20475691.aspx?storeid=9306
Philippe Model Paris;Leon panelled sneakers;223 CHF;https://www.farfetch.com//ch/shopping/men/philippe-model-paris-leon-panelled-sneakers-item-17577000.aspx?storeid=9783
CamperLab;Philippe Model Paris;223 CHF;https://www.farfetch.com//ch/shopping/men/philippe-model-paris-leon-panelled-sneakers-item-17577000.aspx?storeid=9783
CamperLab;Traktori leather sandals;280 CHF;https://www.farfetch.com//ch/shopping/men/camperlab-traktori-leather-sandals-item-18372106.aspx?storeid=12099
Nike;CamperLab;280 CHF;https://www.farfetch.com//ch/shopping/men/camperlab-traktori-leather-sandals-item-18372106.aspx?storeid=12099
Nike;Max Lebron XI Low sneakers;271 CHF;https://www.farfetch.com//ch/shopping/men/nike-max-lebron-xi-low-sneakers-item-13429073.aspx?storeid=11218
Church&apos;s;Nike;271 CHF;https://www.farfetch.com//ch/shopping/men/nike-max-lebron-xi-low-sneakers-item-13429073.aspx?storeid=11218
Church&apos;s;Longsight lace-up suede sneakers;794 CHF;https://www.farfetch.com//ch/shopping/men/churchs-longsight-lace-up-suede-sneakers-item-20702568.aspx?storeid=14790
Golden Goose;Church&apos;s;794 CHF;https://www.farfetch.com//ch/shopping/men/churchs-longsight-lace-up-suede-sneakers-item-20702568.aspx?storeid=14790
Golden Goose;130cm grosgrain logo-print laces;56 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-130cm-grosgrain-logo-print-laces-item-16723794.aspx?storeid=13624
Nike;Golden Goose;56 CHF;https://www.farfetch.com//ch/shopping/men/golden-goose-130cm-grosgrain-logo-print-laces-item-16723794.aspx?storeid=13624
Nike;Dunk HI Pro SB sneakers;508 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-hi-pro-sb-sneakers-item-14088916.aspx?storeid=11218
Vans;Nike;508 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-hi-pro-sb-sneakers-item-14088916.aspx?storeid=11218
Vans;Authentic SF sneakers;44 CHF;https://www.farfetch.com//ch/shopping/men/vans-authentic-sf-sneakers-item-14971921.aspx?storeid=11218
Buttero;Vans;44 CHF;https://www.farfetch.com//ch/shopping/men/vans-authentic-sf-sneakers-item-14971921.aspx?storeid=11218
Buttero;slip-on suede loafers;313 CHF;https://www.farfetch.com//ch/shopping/men/buttero-slip-on-suede-loafers-item-19875521.aspx?storeid=13749
Thom Browne;Buttero;313 CHF;https://www.farfetch.com//ch/shopping/men/buttero-slip-on-suede-loafers-item-19875521.aspx?storeid=13749
Thom Browne;lace-up leather shoes;778 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-lace-up-leather-shoes-item-18049256.aspx?storeid=14371
Nike;Thom Browne;778 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-lace-up-leather-shoes-item-18049256.aspx?storeid=14371
Nike;Air Force 1 &apos;07 LV8 &quot;Test Of Time - Sail/Green Noise&quot; sneakers;394 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-07-lv8-test-of-time-sailgreen-noise-sneakers-item-18343581.aspx?storeid=11218
Thom Browne;Nike;394 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-07-lv8-test-of-time-sailgreen-noise-sneakers-item-18343581.aspx?storeid=11218
Thom Browne;leather longwing brogues ;924 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-leather-longwing-brogues-item-19723686.aspx?storeid=10593
TOM FORD;Thom Browne;924 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-leather-longwing-brogues-item-19723686.aspx?storeid=10593
TOM FORD;grained leather espadrilles;584 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-grained-leather-espadrilles-item-19571953.aspx?storeid=13555
Versace;TOM FORD;584 CHF;https://www.farfetch.com//ch/shopping/men/tom-ford-grained-leather-espadrilles-item-19571953.aspx?storeid=13555
Versace;baroque-print cotton slippers;111 CHF;https://www.farfetch.com//ch/shopping/men/versace-baroque-print-cotton-slippers-item-20937822.aspx?storeid=9462
Nike;Versace;111 CHF;https://www.farfetch.com//ch/shopping/men/versace-baroque-print-cotton-slippers-item-20937822.aspx?storeid=9462
Nike;Air Force 1 &apos;07 LV8 &quot;Be Kind&quot; sneakers;221 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-07-lv8-be-kind-sneakers-item-18459756.aspx?storeid=11218
Missoni;Nike;221 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-force-1-07-lv8-be-kind-sneakers-item-18459756.aspx?storeid=11218
Missoni;metallic-threading leather slippers;680 CHF;https://www.farfetch.com//ch/shopping/men/missoni-metallic-threading-leather-slippers-item-20240796.aspx?storeid=14682
Palm Angels;Missoni;680 CHF;https://www.farfetch.com//ch/shopping/men/missoni-metallic-threading-leather-slippers-item-20240796.aspx?storeid=14682
Palm Angels;logo-print loafers;555 CHF;https://www.farfetch.com//ch/shopping/men/palm-angels-logo-print-loafers-item-20203731.aspx?storeid=12592
Nike;Palm Angels;555 CHF;https://www.farfetch.com//ch/shopping/men/palm-angels-logo-print-loafers-item-20203731.aspx?storeid=12592
Nike;Air Max 270 React sneakers;109 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-270-react-sneakers-item-16061176.aspx?storeid=11218
PUMA;Nike;109 CHF;https://www.farfetch.com//ch/shopping/men/nike-air-max-270-react-sneakers-item-16061176.aspx?storeid=11218
PUMA;RS-2K slip-on sneakers;203 CHF;https://www.farfetch.com//ch/shopping/men/puma-rs-2k-slip-on-sneakers-item-16629255.aspx?storeid=11218
Jordan;PUMA;203 CHF;https://www.farfetch.com//ch/shopping/men/puma-rs-2k-slip-on-sneakers-item-16629255.aspx?storeid=11218
Jordan;Air Jordan 1 Retro High OG &quot;Gym Red&quot; sneakers;491 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-retro-high-og-gym-red-sneakers-item-13158190.aspx?storeid=11218
Nike;Jordan;491 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-retro-high-og-gym-red-sneakers-item-13158190.aspx?storeid=11218
Nike;React Presto &quot;USA - White&quot; sneakers;120 CHF;https://www.farfetch.com//ch/shopping/men/nike-react-presto-usa-white-sneakers-item-16357699.aspx?storeid=14912
Thom Browne;Nike;120 CHF;https://www.farfetch.com//ch/shopping/men/nike-react-presto-usa-white-sneakers-item-16357699.aspx?storeid=14912
Thom Browne;low-top calfskin sneakers;621 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-low-top-calfskin-sneakers-item-14121759.aspx?storeid=11960
Nike;Thom Browne;621 CHF;https://www.farfetch.com//ch/shopping/men/thom-browne-low-top-calfskin-sneakers-item-14121759.aspx?storeid=11960
Nike;HTM Free Mercurial Superfly sneakers;587 CHF;https://www.farfetch.com//ch/shopping/men/nike-htm-free-mercurial-superfly-sneakers-item-14105757.aspx?storeid=11218
ASICS;Nike;587 CHF;https://www.farfetch.com//ch/shopping/men/nike-htm-free-mercurial-superfly-sneakers-item-14105757.aspx?storeid=11218
ASICS;x Offspring Gel-Lyte 5 sneakers;350 CHF;https://www.farfetch.com//ch/shopping/men/asics-x-offspring-gel-lyte-5-sneakers-item-20628715.aspx?storeid=11218
adidas;ASICS;350 CHF;https://www.farfetch.com//ch/shopping/men/asics-x-offspring-gel-lyte-5-sneakers-item-20628715.aspx?storeid=11218
adidas;Ultraboost 1.0 &quot;Louisville&quot; sneakers;136 CHF;https://www.farfetch.com//ch/shopping/men/adidas-ultraboost-10-louisville-sneakers-item-15950315.aspx?storeid=11218
Barrett;adidas;136 CHF;https://www.farfetch.com//ch/shopping/men/adidas-ultraboost-10-louisville-sneakers-item-15950315.aspx?storeid=11218
Barrett;penny-slot leather loafers;808 CHF;https://www.farfetch.com//ch/shopping/men/barrett-penny-slot-leather-loafers-item-20955111.aspx?storeid=11902
adidas;Barrett;808 CHF;https://www.farfetch.com//ch/shopping/men/barrett-penny-slot-leather-loafers-item-20955111.aspx?storeid=11902
adidas;NMD_R1 Primeknit NYC &quot;Red Apple&quot; sneakers;2245 CHF;https://www.farfetch.com//ch/shopping/men/adidas-nmdr1-primeknit-nyc-red-apple-sneakers-item-14306857.aspx?storeid=11218
Jordan;adidas;2245 CHF;https://www.farfetch.com//ch/shopping/men/adidas-nmdr1-primeknit-nyc-red-apple-sneakers-item-14306857.aspx?storeid=11218
Jordan;Flight Flex &quot;Derek Jeter&quot; sneakers;289 CHF;https://www.farfetch.com//ch/shopping/men/jordan-flight-flex-derek-jeter-sneakers-item-14099205.aspx?storeid=11218
Superga;Jordan;289 CHF;https://www.farfetch.com//ch/shopping/men/jordan-flight-flex-derek-jeter-sneakers-item-14099205.aspx?storeid=11218
Superga;Artifact low-top sneakers ;251 CHF;https://www.farfetch.com//ch/shopping/men/superga-artifact-low-top-sneakers-item-19025061.aspx?storeid=11365
Giuseppe Zanotti;Superga;251 CHF;https://www.farfetch.com//ch/shopping/men/superga-artifact-low-top-sneakers-item-19025061.aspx?storeid=11365
Giuseppe Zanotti;Frankie logo-plaque sneakers ;419 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-logo-plaque-sneakers-item-20103587.aspx?storeid=11909
Giuseppe Zanotti;Giuseppe Zanotti;419 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-logo-plaque-sneakers-item-20103587.aspx?storeid=11909
Giuseppe Zanotti;Blabber mesh sneakers;336 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-blabber-mesh-sneakers-item-19398158.aspx?storeid=11909
Giuseppe Zanotti;Giuseppe Zanotti;336 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-blabber-mesh-sneakers-item-19398158.aspx?storeid=11909
Giuseppe Zanotti;Jimi leather low-top sneakers;351 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-jimi-leather-low-top-sneakers-item-20746993.aspx?storeid=11909
Nike;Giuseppe Zanotti;351 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-jimi-leather-low-top-sneakers-item-20746993.aspx?storeid=11909
Nike;x Todd Jordan Blazer SB &quot;Plaid&quot; sneakers;935 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-todd-jordan-blazer-sb-plaid-sneakers-item-16782551.aspx?storeid=11218
Doucal&apos;s;Nike;935 CHF;https://www.farfetch.com//ch/shopping/men/nike-x-todd-jordan-blazer-sb-plaid-sneakers-item-16782551.aspx?storeid=11218
Doucal&apos;s;burnished-finish leather loafers;449 CHF;https://www.farfetch.com//ch/shopping/men/doucals-burnished-finish-leather-loafers-item-21974708.aspx?storeid=10207
Giuseppe Zanotti;Doucal&apos;s;449 CHF;https://www.farfetch.com//ch/shopping/men/doucals-burnished-finish-leather-loafers-item-21974708.aspx?storeid=10207
Giuseppe Zanotti;Frankie logo-plaque sneakers ;425 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-logo-plaque-sneakers-item-20102995.aspx?storeid=11909
Eckhaus Latta;Giuseppe Zanotti;425 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-logo-plaque-sneakers-item-20102995.aspx?storeid=11909
Eckhaus Latta;Zoe 55mm leather clogs;431 CHF;https://www.farfetch.com//ch/shopping/men/eckhaus-latta-zoe-55mm-leather-clogs-item-20731159.aspx?storeid=13422
Canali;Eckhaus Latta;431 CHF;https://www.farfetch.com//ch/shopping/men/eckhaus-latta-zoe-55mm-leather-clogs-item-20731159.aspx?storeid=13422
Canali;suede slip-on loafers;427 CHF;https://www.farfetch.com//ch/shopping/men/canali-suede-slip-on-loafers-item-19770389.aspx?storeid=9661
Alanui X Suicoke;Canali;427 CHF;https://www.farfetch.com//ch/shopping/men/canali-suede-slip-on-loafers-item-19770389.aspx?storeid=9661
Alanui X Suicoke;fringe-detail open-toe sandals;150 CHF;https://www.farfetch.com//ch/shopping/men/alanui-x-suicoke-fringe-detail-open-toe-sandals-item-17567515.aspx?storeid=9838
Giuseppe Zanotti;Alanui X Suicoke;150 CHF;https://www.farfetch.com//ch/shopping/men/alanui-x-suicoke-fringe-detail-open-toe-sandals-item-17567515.aspx?storeid=9838
Giuseppe Zanotti;Frankie double-strap sandals;290 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-double-strap-sandals-item-20102925.aspx?storeid=11909
FURSAC;Giuseppe Zanotti;290 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-frankie-double-strap-sandals-item-20102925.aspx?storeid=11909
FURSAC;almond-toe leather derby shoes;595 CHF;https://www.farfetch.com//ch/shopping/men/fursac-almond-toe-leather-derby-shoes-item-20875646.aspx?storeid=14839
Doucal&apos;s;FURSAC;595 CHF;https://www.farfetch.com//ch/shopping/men/fursac-almond-toe-leather-derby-shoes-item-20875646.aspx?storeid=14839
Doucal&apos;s;fringe-detail suede loafers;398 CHF;https://www.farfetch.com//ch/shopping/men/doucals-fringe-detail-suede-loafers-item-19834862.aspx?storeid=10016
PHILEO;Doucal&apos;s;398 CHF;https://www.farfetch.com//ch/shopping/men/doucals-fringe-detail-suede-loafers-item-19834862.aspx?storeid=10016
PHILEO;020 BASALT low-top sneakers;224 CHF;https://www.farfetch.com//ch/shopping/men/phileo-020-basalt-low-top-sneakers-item-19494574.aspx?storeid=9144
Brunello Cucinelli;PHILEO;224 CHF;https://www.farfetch.com//ch/shopping/men/phileo-020-basalt-low-top-sneakers-item-19494574.aspx?storeid=9144
Brunello Cucinelli;panelled low-top sneakers;840 CHF;https://www.farfetch.com//ch/shopping/men/brunello-cucinelli-panelled-low-top-sneakers-item-18787239.aspx?storeid=14138
Officine Creative;Brunello Cucinelli;840 CHF;https://www.farfetch.com//ch/shopping/men/brunello-cucinelli-panelled-low-top-sneakers-item-18787239.aspx?storeid=14138
Officine Creative;Fidel 008 cut-out leather sandals;435 CHF;https://www.farfetch.com//ch/shopping/men/officine-creative-fidel-008-cut-out-leather-sandals-item-20136389.aspx?storeid=12831
SANTHA;Officine Creative;435 CHF;https://www.farfetch.com//ch/shopping/men/officine-creative-fidel-008-cut-out-leather-sandals-item-20136389.aspx?storeid=12831
SANTHA;Model1 lace-up suede sneakers;292 CHF;https://www.farfetch.com//ch/shopping/men/santha-model1-lace-up-suede-sneakers-item-22094666.aspx?storeid=10122
Dsquared2;SANTHA;292 CHF;https://www.farfetch.com//ch/shopping/men/santha-model1-lace-up-suede-sneakers-item-22094666.aspx?storeid=10122
Dsquared2;leather side stripe sneakers;401 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-leather-side-stripe-sneakers-item-18244257.aspx?storeid=13416
Premiata;Dsquared2;401 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-leather-side-stripe-sneakers-item-18244257.aspx?storeid=13416
Premiata;ankle-strap Derby shoes;523 CHF;https://www.farfetch.com//ch/shopping/men/premiata-ankle-strap-derby-shoes-item-19679712.aspx?storeid=11153
Paul Warmer;Premiata;523 CHF;https://www.farfetch.com//ch/shopping/men/premiata-ankle-strap-derby-shoes-item-19679712.aspx?storeid=11153
Paul Warmer;Mr.Warmer leather loafers;356 CHF;https://www.farfetch.com//ch/shopping/men/paul-warmer-mrwarmer-leather-loafers-item-20095536.aspx?storeid=12611
Moma;Paul Warmer;356 CHF;https://www.farfetch.com//ch/shopping/men/paul-warmer-mrwarmer-leather-loafers-item-20095536.aspx?storeid=12611
Moma;leather boat shoes;265 CHF;https://www.farfetch.com//ch/shopping/men/moma-leather-boat-shoes-item-20211248.aspx?storeid=12454
1017 ALYX 9SM;Moma;265 CHF;https://www.farfetch.com//ch/shopping/men/moma-leather-boat-shoes-item-20211248.aspx?storeid=12454
1017 ALYX 9SM;chunky-sole slide sandals;322 CHF;https://www.farfetch.com//ch/shopping/men/1017-alyx-9sm-chunky-sole-slide-sandals-item-18569018.aspx?storeid=14057
Pollini;1017 ALYX 9SM;322 CHF;https://www.farfetch.com//ch/shopping/men/1017-alyx-9sm-chunky-sole-slide-sandals-item-18569018.aspx?storeid=14057
Pollini;Helton leather lace-up loafers;333 CHF;https://www.farfetch.com//ch/shopping/men/pollini-helton-leather-lace-up-loafers-item-21011672.aspx?storeid=13980
AMBUSH;Pollini;333 CHF;https://www.farfetch.com//ch/shopping/men/pollini-helton-leather-lace-up-loafers-item-21011672.aspx?storeid=13980
AMBUSH;slip-on slides;200 CHF;https://www.farfetch.com//ch/shopping/men/ambush-slip-on-slides-item-17580305.aspx?storeid=9053
Officine Creative;AMBUSH;200 CHF;https://www.farfetch.com//ch/shopping/men/ambush-slip-on-slides-item-17580305.aspx?storeid=9053
Officine Creative;low-top suede sneakers;438 CHF;https://www.farfetch.com//ch/shopping/men/officine-creative-low-top-suede-sneakers-item-16514652.aspx?storeid=12831
Lanvin;Officine Creative;438 CHF;https://www.farfetch.com//ch/shopping/men/officine-creative-low-top-suede-sneakers-item-16514652.aspx?storeid=12831
Lanvin;Flesh-X low-top sneakers;459 CHF;https://www.farfetch.com//ch/shopping/men/lanvin-flesh-x-low-top-sneakers-item-19029669.aspx?storeid=9838
Alexander McQueen;Lanvin;459 CHF;https://www.farfetch.com//ch/shopping/men/lanvin-flesh-x-low-top-sneakers-item-19029669.aspx?storeid=9838
Alexander McQueen;Sensory High chunky leather boots ;902 CHF;https://www.farfetch.com//ch/shopping/men/alexander-mcqueen-sensory-high-chunky-leather-boots-item-16847073.aspx?storeid=11461
Corneliani;Alexander McQueen;902 CHF;https://www.farfetch.com//ch/shopping/men/alexander-mcqueen-sensory-high-chunky-leather-boots-item-16847073.aspx?storeid=11461
Corneliani;Waikiki Beach leather sandals;230 CHF;https://www.farfetch.com//ch/shopping/men/corneliani-waikiki-beach-leather-sandals-item-19755191.aspx?storeid=10136
Diadora;Corneliani;230 CHF;https://www.farfetch.com//ch/shopping/men/corneliani-waikiki-beach-leather-sandals-item-19755191.aspx?storeid=10136
Diadora;panelled low-top sneakers;197 CHF;https://www.farfetch.com//ch/shopping/men/diadora-panelled-low-top-sneakers-item-19890091.aspx?storeid=13001
Dolce &amp; Gabbana;Diadora;197 CHF;https://www.farfetch.com//ch/shopping/men/diadora-panelled-low-top-sneakers-item-19890091.aspx?storeid=13001
Dolce &amp; Gabbana;velvet slippers;775 CHF;https://www.farfetch.com//ch/shopping/men/dolce-gabbana-velvet-slippers-item-14293558.aspx?storeid=13218
Dsquared2;Dolce &amp; Gabbana;775 CHF;https://www.farfetch.com//ch/shopping/men/dolce-gabbana-velvet-slippers-item-14293558.aspx?storeid=13218
Dsquared2;panelled low-top Legend sneakers;363 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-panelled-low-top-legend-sneakers-item-17811984.aspx?storeid=9783
Zegna;Dsquared2;363 CHF;https://www.farfetch.com//ch/shopping/men/dsquared2-panelled-low-top-legend-sneakers-item-17811984.aspx?storeid=9783
Zegna;lace-up Derby shoes;699 CHF;https://www.farfetch.com//ch/shopping/men/zegna-lace-up-derby-shoes-item-19487621.aspx?storeid=12869
Cariuma;Zegna;699 CHF;https://www.farfetch.com//ch/shopping/men/zegna-lace-up-derby-shoes-item-19487621.aspx?storeid=12869
Cariuma;Catiba Pro Slate sneakers;95 CHF;https://www.farfetch.com//ch/shopping/men/cariuma-catiba-pro-slate-sneakers-item-19015949.aspx?storeid=15028
Nike;Cariuma;95 CHF;https://www.farfetch.com//ch/shopping/men/cariuma-catiba-pro-slate-sneakers-item-19015949.aspx?storeid=15028
Nike;Zoom Freak 1 &quot;Employee of the Month&quot; sneakers;356 CHF;https://www.farfetch.com//ch/shopping/men/nike-zoom-freak-1-employee-of-the-month-sneakers-item-15258428.aspx?storeid=11218
Nike;Nike;356 CHF;https://www.farfetch.com//ch/shopping/men/nike-zoom-freak-1-employee-of-the-month-sneakers-item-15258428.aspx?storeid=11218
Nike;Dunk High Pro SB &quot;Lucky 7S&quot; sneakers;1947 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-high-pro-sb-lucky-7s-sneakers-item-17220796.aspx?storeid=11218
Suicoke;Nike;1947 CHF;https://www.farfetch.com//ch/shopping/men/nike-dunk-high-pro-sb-lucky-7s-sneakers-item-17220796.aspx?storeid=11218
Suicoke;x Lanvin Wake Curb X sandals;565 CHF;https://www.farfetch.com//ch/shopping/men/suicoke-x-lanvin-wake-curb-x-sandals-item-20248482.aspx?storeid=11763
Philipp Plein;Suicoke;565 CHF;https://www.farfetch.com//ch/shopping/men/suicoke-x-lanvin-wake-curb-x-sandals-item-20248482.aspx?storeid=11763
Philipp Plein;suede ankle boots;764 CHF;https://www.farfetch.com//ch/shopping/men/philipp-plein-suede-ankle-boots-item-19335184.aspx?storeid=11845
Bally;Philipp Plein;764 CHF;https://www.farfetch.com//ch/shopping/men/philipp-plein-suede-ankle-boots-item-19335184.aspx?storeid=11845
Bally;side stripe sneakers;237 CHF;https://www.farfetch.com//ch/shopping/men/bally-side-stripe-sneakers-item-15012767.aspx?storeid=12638
Jordan;Bally;237 CHF;https://www.farfetch.com//ch/shopping/men/bally-side-stripe-sneakers-item-15012767.aspx?storeid=12638
Jordan;Air Jordan 1 Retro &apos;99 sneakers;277 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-retro-99-sneakers-item-15952506.aspx?storeid=11218
Santoni;Jordan;277 CHF;https://www.farfetch.com//ch/shopping/men/jordan-air-jordan-1-retro-99-sneakers-item-15952506.aspx?storeid=11218
Santoni;double-buckle monk shoes;780 CHF;https://www.farfetch.com//ch/shopping/men/santoni-double-buckle-monk-shoes-item-18061800.aspx?storeid=13539
Nike;Santoni;780 CHF;https://www.farfetch.com//ch/shopping/men/santoni-double-buckle-monk-shoes-item-18061800.aspx?storeid=13539
Nike;SB Dunk High Pro &quot;KCDC&quot; sneakers;227 CHF;https://www.farfetch.com//ch/shopping/men/nike-sb-dunk-high-pro-kcdc-sneakers-item-18509022.aspx?storeid=11218
Moschino;Nike;227 CHF;https://www.farfetch.com//ch/shopping/men/nike-sb-dunk-high-pro-kcdc-sneakers-item-18509022.aspx?storeid=11218
Moschino;logo-plaque detail loafers;406 CHF;https://www.farfetch.com//ch/shopping/men/moschino-logo-plaque-detail-loafers-item-18844593.aspx?storeid=13040
Philipp Plein;Moschino;406 CHF;https://www.farfetch.com//ch/shopping/men/moschino-logo-plaque-detail-loafers-item-18844593.aspx?storeid=13040
Philipp Plein;skull-embroidered velvet loafers;920 CHF;https://www.farfetch.com//ch/shopping/men/philipp-plein-skull-embroidered-velvet-loafers-item-19904215.aspx?storeid=13848
Giuseppe Zanotti;Philipp Plein;920 CHF;https://www.farfetch.com//ch/shopping/men/philipp-plein-skull-embroidered-velvet-loafers-item-19904215.aspx?storeid=13848
Giuseppe Zanotti;Brett logo-plaque sliders;150 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-brett-logo-plaque-sliders-item-18466428.aspx?storeid=11909
Philippe Model Paris;Giuseppe Zanotti;150 CHF;https://www.farfetch.com//ch/shopping/men/giuseppe-zanotti-brett-logo-plaque-sliders-item-18466428.aspx?storeid=11909
Philippe Model Paris;high-top zipped sneakers;373 CHF;https://www.farfetch.com//ch/shopping/men/philippe-model-paris-high-top-zipped-sneakers-item-19048380.aspx?storeid=11199
Converse;Philippe Model Paris;373 CHF;https://www.farfetch.com//ch/shopping/men/philippe-model-paris-high-top-zipped-sneakers-item-19048380.aspx?storeid=11199
Converse;Chuck 70 Classic high-top sneakers;112 CHF;https://www.farfetch.com//ch/shopping/men/converse-chuck-70-classic-high-top-sneakers-item-16123233.aspx?storeid=9845
Camper;Converse;112 CHF;https://www.farfetch.com//ch/shopping/men/converse-chuck-70-classic-high-top-sneakers-item-16123233.aspx?storeid=9845
Camper;Oruga touch-strap sandals;140 CHF;https://www.farfetch.com//ch/shopping/men/camper-oruga-touch-strap-sandals-item-16317530.aspx?storeid=12099
Vans;Camper;140 CHF;https://www.farfetch.com//ch/shopping/men/camper-oruga-touch-strap-sandals-item-16317530.aspx?storeid=12099
Vans;Skate Slip-On sneakers;53 CHF;https://www.farfetch.com//ch/shopping/men/vans-skate-slip-on-sneakers-item-16673952.aspx?storeid=11218
Doucal&apos;s;Vans;53 CHF;https://www.farfetch.com//ch/shopping/men/vans-skate-slip-on-sneakers-item-16673952.aspx?storeid=11218
Doucal&apos;s;buckle-fastening suede monk shoes;267 CHF;https://www.farfetch.com//ch/shopping/men/doucals-buckle-fastening-suede-monk-shoes-item-20109960.aspx?storeid=11770
Giuliano Galiano;Doucal&apos;s;267 CHF;https://www.farfetch.com//ch/shopping/men/doucals-buckle-fastening-suede-monk-shoes-item-20109960.aspx?storeid=11770
Giuliano Galiano;Legend hi-top sneakers;328 CHF;https://www.farfetch.com//ch/shopping/men/giuliano-galiano-legend-hi-top-sneakers-item-18845423.aspx?storeid=9885
GHŌUD;Giuliano Galiano;328 CHF;https://www.farfetch.com//ch/shopping/men/giuliano-galiano-legend-hi-top-sneakers-item-18845423.aspx?storeid=9885
GHŌUD;logo-print sneakers ;203 CHF;https://www.farfetch.com//ch/shopping/men/ghoud-logo-print-sneakers-item-19926866.aspx?storeid=11138
