adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Zebra;25.02.2017;271 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-white-core-black-red
Nike;Nike Dunk Low;Nike Dunk Low Clear Jade;01.07.2023;68 CHF;https://stockx.com/nike-dunk-low-clear-jade
UGG;UGG Tasman Slipper;UGG Tasman Slipper Goat (Women's);14.03.2020;116 CHF;https://stockx.com/ugg-tasman-slipper-goat
Nike;Nike Dunk Low;Nike Dunk Low Black Total Orange Mini Swoosh;29.07.2023;80 CHF;https://stockx.com/nike-dunk-low-grey-black-orange-mini-swoosh
Jordan;Jordan 11 Retro;Jordan 11 Retro Cool Grey (2021);11.12.2021;167 CHF;https://stockx.com/air-jordan-11-retro-cool-grey-2021
Nike;Nike Dunk Low;Nike Dunk Low Mica Green;16.05.2023;69 CHF;https://stockx.com/nike-dunk-low-mica-green
Jordan;Jordan 1 Retro Low OG;Jordan 1 Retro Low OG Black Toe (2023);04.08.2023;109 CHF;https://stockx.com/air-jordan-1-retro-low-og-black-toe
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Static (Non-Reflective);27.12.2018;174 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-static
Jordan;Jordan 5 Retro;Jordan 5 Retro Georgetown;10.11.2023;171 CHF;https://stockx.com/air-jordan-5-retro-georgetown
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Mauve;14.10.2023;82 CHF;https://stockx.com/air-jordan-1-retro-high-og-sky-j-mauve
adidas;adidas Gazelle Bold;adidas Gazelle Bold Pink Glow (Women's);14.12.2022;117 CHF;https://stockx.com/adidas-gazelle-bold-pink-glow-w
Timberland;Timberland 6\;Timberland 6\;05.01.2019;132 CHF;https://stockx.com/timberland-6-inch-premium-waterproof-wheat
Nike;Nike Dunk Low;Nike Dunk Low Light Orewood Brown Sashiko;09.03.2023;89 CHF;https://stockx.com/nike-dunk-low-light-orewood-brown-sashiko
Jordan;Jordan 6 Retro;Jordan 6 Retro Cool Grey;25.02.2023;110 CHF;https://stockx.com/air-jordan-6-retro-cool-grey
Jordan;Jordan 1 Retro High OG;Jordan 1 Retro High OG Patent Bred;30.12.2021;194 CHF;https://stockx.com/air-jordan-1-retro-high-og-patent-bred
Crocs;Crocs Classic Cozzzy Sandal;Crocs Classic Cozzzy Sandal McDonald's Grimace;14.11.2023;62 CHF;https://stockx.com/crocs-classic-cozzzy-sandal-mcdonalds-grimace
